,open,high,low,close,volume,ticker
2021-06-21 14:32:00,130.875,130.9499969482422,130.86500549316406,130.9250030517578,238907.0,AAPL
2021-06-21 14:33:00,130.92010498046875,130.99000549316406,130.91000366210938,130.98280334472656,162035.0,AAPL
2021-06-21 14:34:00,130.98500061035156,131.0399932861328,130.92999267578125,131.01499938964844,334898.0,AAPL
2021-06-21 14:35:00,131.00999450683594,131.07000732421875,130.97000122070312,131.0583038330078,270793.0,AAPL
2021-06-21 14:36:00,131.05499267578125,131.14990234375,131.0399932861328,131.13499450683594,267271.0,AAPL
2021-06-21 14:37:00,131.13499450683594,131.2100067138672,131.1199951171875,131.12010192871094,243578.0,AAPL
2021-06-21 14:38:00,131.1199951171875,131.16000366210938,131.07000732421875,131.08009338378906,198770.0,AAPL
2021-06-21 14:39:00,131.0850067138672,131.09500122070312,131.02999877929688,131.07000732421875,191170.0,AAPL
2021-06-21 14:40:00,131.07000732421875,131.17999267578125,131.07000732421875,131.16990661621094,184849.0,AAPL
2021-06-21 14:41:00,131.1699981689453,131.2100067138672,131.1300048828125,131.16000366210938,182306.0,AAPL
2021-06-21 14:42:00,131.15499877929688,131.17750549316406,131.11000061035156,131.125,198543.0,AAPL
2021-06-21 14:43:00,131.125,131.14500427246094,131.05999755859375,131.07000732421875,195211.0,AAPL
2021-06-21 14:44:00,131.0800018310547,131.14500427246094,131.05499267578125,131.139892578125,121679.0,AAPL
2021-06-21 14:45:00,131.13999938964844,131.1999969482422,131.10000610351562,131.19000244140625,170461.0,AAPL
2021-06-21 14:46:00,131.18890380859375,131.19000244140625,131.10499572753906,131.15890502929688,141581.0,AAPL
2021-06-21 14:47:00,131.16000366210938,131.16000366210938,131.0800018310547,131.0850067138672,119716.0,AAPL
2021-06-21 14:48:00,131.0800018310547,131.11000061035156,131.0,131.00999450683594,210199.0,AAPL
2021-06-21 14:49:00,131.01499938964844,131.08990478515625,131.0,131.0500030517578,467868.0,AAPL
2021-06-21 14:50:00,131.0500030517578,131.14010620117188,131.0500030517578,131.07809448242188,136129.0,AAPL
2021-06-21 14:51:00,131.07000732421875,131.14999389648438,131.06500244140625,131.13999938964844,130322.0,AAPL
2021-06-21 14:52:00,131.14010620117188,131.14500427246094,131.0800018310547,131.14500427246094,0.0,AAPL
2021-06-21 14:53:00,131.14100646972656,131.3000030517578,131.14100646972656,131.2899932861328,303651.0,AAPL
2021-06-21 14:54:00,131.27999877929688,131.3300018310547,131.25999450683594,131.30389404296875,203647.0,AAPL
2021-06-21 14:55:00,131.3000946044922,131.3800048828125,131.2899932861328,131.3800048828125,179316.0,AAPL
2021-06-21 14:56:00,131.38999938964844,131.4199981689453,131.36000061035156,131.40499877929688,141239.0,AAPL
2021-06-21 14:57:00,131.40390014648438,131.43499755859375,131.34890747070312,131.3625030517578,135509.0,AAPL
2021-06-21 14:58:00,131.36000061035156,131.36000061035156,131.24000549316406,131.2550048828125,177671.0,AAPL
2021-06-21 14:59:00,131.2550048828125,131.30499267578125,131.2100067138672,131.25729370117188,211202.0,AAPL
2021-06-21 15:00:00,131.25999450683594,131.38999938964844,131.25819396972656,131.38499450683594,175048.0,AAPL
2021-06-21 15:01:00,131.38999938964844,131.418701171875,131.3363037109375,131.36000061035156,221702.0,AAPL
2021-06-21 15:02:00,131.3699951171875,131.4499969482422,131.3699951171875,131.4398956298828,111161.0,AAPL
2021-06-21 15:03:00,131.42999267578125,131.49000549316406,131.42999267578125,131.4384002685547,151734.0,AAPL
2021-06-21 15:04:00,131.44000244140625,131.46560668945312,131.3892059326172,131.41000366210938,164243.0,AAPL
2021-06-21 15:05:00,131.41549682617188,131.48989868164062,131.40130615234375,131.48500061035156,125344.0,AAPL
2021-06-21 15:06:00,131.4882049560547,131.62989807128906,131.48500061035156,131.5749969482422,372861.0,AAPL
2021-06-21 15:07:00,,,,,,AAPL
2021-06-21 15:07:14,131.59500122070312,131.59500122070312,131.59500122070312,131.59500122070312,0.0,AAPL
