,Unnamed: 0,open,high,low,close,volume
1429,2015-01-07 12:49:00,202.3,202.35,202.24,202.35,213817.0
1430,2015-01-07 12:50:00,202.3501,202.36,202.24,202.26,225268.0
1431,2015-01-07 12:51:00,202.26,202.27,202.21,202.23,114070.0
1432,2015-01-07 12:52:00,202.23,202.265,202.205,202.23,72969.0
1433,2015-01-07 12:53:00,202.26,202.26,202.16,202.17,63035.0
1434,2015-01-07 12:54:00,202.175,202.25,202.16,202.22,58466.0
1435,2015-01-07 12:55:00,202.21,202.26,202.2,202.232,93336.0
1436,2015-01-07 12:56:00,202.23,202.25,202.2,202.24,97034.0
1437,2015-01-07 12:57:00,202.24,202.26,202.22,202.25,75596.0
1438,2015-01-07 12:58:00,202.25,202.26,202.21,202.24,80124.0
1439,2015-01-07 12:59:00,202.24,202.25,202.19,202.23,145501.0
1440,2015-01-07 13:00:00,202.22,202.37,201.82,201.98,1725341.0
1441,2015-01-07 13:01:00,201.99,202.28,201.94,202.2475,665396.0
1442,2015-01-07 13:02:00,202.24,202.33,202.08,202.09,512946.0
1443,2015-01-07 13:03:00,202.1,202.49,202.1,202.41,825979.0
1444,2015-01-07 13:04:00,202.415,202.48,202.33,202.37,567942.0
1445,2015-01-07 13:05:00,202.36,202.37,202.035,202.26,780793.0
1446,2015-01-07 13:06:00,202.255,202.27,202.17,202.22,205520.0
1447,2015-01-07 13:07:00,202.22,202.35,202.22,202.26,223103.0
1448,2015-01-07 13:08:00,202.26,202.42,202.24,202.32,217823.0
1449,2015-01-07 13:09:00,202.33,202.45,202.29,202.45,253389.0
1450,2015-01-07 13:10:00,202.45,202.54,202.38,202.45,696292.0
1451,2015-01-07 13:11:00,202.44,202.4501,202.32,202.35,279166.0
1452,2015-01-07 13:12:00,202.355,202.36,202.16,202.17,291002.0
1453,2015-01-07 13:13:00,202.17,202.25,202.15,202.21,138396.0
1454,2015-01-07 13:14:00,202.21,202.25,202.155,202.24,235922.0
1455,2015-01-07 13:15:00,202.24,202.34,202.22,202.24,197921.0
1456,2015-01-07 13:16:00,202.24,202.24,202.0,202.13,376785.0
1457,2015-01-07 13:17:00,202.12,202.18,202.1,202.11,117688.0
1458,2015-01-07 13:18:00,202.115,202.12,202.03,202.08,92817.0
1459,2015-01-07 13:19:00,202.08,202.13,202.07,202.12,121757.0
1460,2015-01-07 13:20:00,202.12,202.24,202.11,202.24,160362.0
1461,2015-01-07 13:21:00,202.235,202.36,202.235,202.3,285218.0
1462,2015-01-07 13:22:00,202.3,202.32,202.16,202.25,208039.0
1463,2015-01-07 13:23:00,202.25,202.335,202.02,202.03,379040.0
1464,2015-01-07 13:24:00,202.03,202.15,201.92,202.11,664601.0
1465,2015-01-07 13:25:00,202.11,202.16,202.04,202.12,141976.0
1466,2015-01-07 13:26:00,202.12,202.18,202.04,202.1,184428.0
1467,2015-01-07 13:27:00,202.095,202.21,202.08,202.16,55419.0
1468,2015-01-07 13:28:00,202.15,202.2,202.125,202.16,86658.0
1469,2015-01-07 13:29:00,202.15,202.24,202.095,202.1172,178727.0
1470,2015-01-07 13:30:00,202.125,202.33,202.09,202.24,314720.0
1471,2015-01-07 13:31:00,202.23,202.28,202.215,202.27,124867.0
1472,2015-01-07 13:32:00,202.26,202.28,202.18,202.245,91433.0
1473,2015-01-07 13:33:00,202.235,202.29,202.21,202.28,90469.0
1474,2015-01-07 13:34:00,202.28,202.43,202.28,202.4,308328.0
1475,2015-01-07 13:35:00,202.4,202.49,202.39,202.41,226199.0
1476,2015-01-07 13:36:00,202.4,202.5172,202.4,202.44,223220.0
1477,2015-01-07 13:37:00,202.43,202.44,202.24,202.29,200156.0
1478,2015-01-07 13:38:00,202.289,202.37,202.24,202.35,273208.0
1479,2015-01-07 13:39:00,202.345,202.4,202.275,202.3,166496.0
1480,2015-01-07 13:40:00,202.29,202.31,202.17,202.2,436435.0
1481,2015-01-07 13:41:00,202.2,202.26,202.189,202.23,261539.0
1482,2015-01-07 13:42:00,202.22,202.28,202.18,202.19,119042.0
1483,2015-01-07 13:43:00,202.2,202.235,202.09,202.15,206148.0
1484,2015-01-07 13:44:00,202.15,202.21,202.15,202.19,120097.0
1485,2015-01-07 13:45:00,202.19,202.2,202.06,202.16,265901.0
1486,2015-01-07 13:46:00,202.16,202.2,202.125,202.18,80810.0
1487,2015-01-07 13:47:00,202.18,202.33,202.1768,202.31,184964.0
1488,2015-01-07 13:48:00,202.32,202.32,202.23,202.23,100198.0
1489,2015-01-07 13:49:00,202.24,202.31,202.22,202.23,88001.0
1490,2015-01-07 13:50:00,202.23,202.24,202.07,202.07,260846.0
1491,2015-01-07 13:51:00,202.07,202.08,201.95,201.955,392001.0
1492,2015-01-07 13:52:00,201.95,201.96,201.849,201.88,257821.0
1493,2015-01-07 13:53:00,201.88,201.97,201.87,201.9487,208742.0
1494,2015-01-07 13:54:00,201.945,202.0,201.93,201.96,132290.0
1495,2015-01-07 13:55:00,201.95,201.98,201.92,201.9673,128837.0
1496,2015-01-07 13:56:00,201.97,202.08,201.97,201.98,163746.0
1497,2015-01-07 13:57:00,201.99,201.99,201.81,201.82,166994.0
1498,2015-01-07 13:58:00,201.82,201.9,201.8,201.89,202248.0
1499,2015-01-07 13:59:00,201.89,201.92,201.76,201.86,169542.0
1500,2015-01-07 14:00:00,201.87,201.99,201.87,201.95,210060.0
1501,2015-01-07 14:01:00,201.9428,202.03,201.91,202.03,137137.0
1502,2015-01-07 14:02:00,202.03,202.05,201.98,202.04,129807.0
1503,2015-01-07 14:03:00,202.03,202.07,201.975,201.99,149504.0
1504,2015-01-07 14:04:00,201.98,201.98,201.79,201.8,233397.0
1505,2015-01-07 14:05:00,201.8,201.968,201.8,201.96,170571.0
1506,2015-01-07 14:06:00,201.961,202.17,201.94,202.16,215842.0
1507,2015-01-07 14:07:00,202.16,202.2,202.1,202.2,347761.0
1508,2015-01-07 14:08:00,202.2,202.21,202.11,202.12,97896.0
1509,2015-01-07 14:09:00,202.13,202.24,202.095,202.23,193888.0
1510,2015-01-07 14:10:00,202.22,202.24,202.06,202.09,109264.0
1511,2015-01-07 14:11:00,202.08,202.13,202.08,202.1,115087.0
1512,2015-01-07 14:12:00,202.09,202.11,202.01,202.11,130104.0
1513,2015-01-07 14:13:00,202.12,202.14,202.01,202.04,79459.0
1514,2015-01-07 14:14:00,202.04,202.1,202.0,202.01,102514.0
1515,2015-01-07 14:15:00,202.01,202.045,201.76,201.855,573766.0
1516,2015-01-07 14:16:00,201.85,201.9,201.8401,201.9,83486.0
1517,2015-01-07 14:17:00,201.9,201.98,201.885,201.94,125042.0
1518,2015-01-07 14:18:00,201.945,202.09,201.915,202.05,180538.0
1519,2015-01-07 14:19:00,202.05,202.19,202.05,202.1,237604.0
1520,2015-01-07 14:20:00,202.09,202.105,202.0,202.04,118067.0
1521,2015-01-07 14:21:00,202.035,202.04,201.975,201.9801,103237.0
1522,2015-01-07 14:22:00,201.98,202.09,201.98,202.0899,67488.0
1523,2015-01-07 14:23:00,202.09,202.1,202.03,202.05,86435.0
1524,2015-01-07 14:24:00,202.055,202.06,201.91,201.925,191126.0
1525,2015-01-07 14:25:00,201.925,201.955,201.82,201.86,349105.0
1526,2015-01-07 14:26:00,201.86,201.97,201.86,201.93,69262.0
1527,2015-01-07 14:27:00,201.935,202.03,201.91,201.95,162253.0
1528,2015-01-07 14:28:00,201.94,202.08,201.94,202.03,193584.0
1529,2015-01-07 14:29:00,202.03,202.13,202.025,202.09,301508.0
1530,2015-01-07 14:30:00,202.09,202.17,202.085,202.135,322303.0
1531,2015-01-07 14:31:00,202.15,202.15,202.09,202.09,145778.0
1532,2015-01-07 14:32:00,202.085,202.09,201.92,201.94,277705.0
1533,2015-01-07 14:33:00,201.94,202.0328,201.9,202.02,540213.0
1534,2015-01-07 14:34:00,202.02,202.2,202.01,202.09,378832.0
1535,2015-01-07 14:35:00,202.09,202.11,201.94,201.99,112169.0
1536,2015-01-07 14:36:00,201.995,202.09,201.99,202.06,115706.0
1537,2015-01-07 14:37:00,202.055,202.08,201.95,201.95,130778.0
1538,2015-01-07 14:38:00,201.96,202.03,201.93,202.01,113015.0
1539,2015-01-07 14:39:00,202.01,202.055,202.005,202.0401,82859.0
1540,2015-01-07 14:40:00,202.05,202.11,202.015,202.09,191790.0
1541,2015-01-07 14:41:00,202.1,202.11,202.04,202.09,142916.0
1542,2015-01-07 14:42:00,202.09,202.17,202.085,202.137,414718.0
1543,2015-01-07 14:43:00,202.13,202.14,202.02,202.035,256823.0
1544,2015-01-07 14:44:00,202.05,202.16,201.97,202.16,512664.0
1545,2015-01-07 14:45:00,202.15,202.28,202.14,202.16,476855.0
1546,2015-01-07 14:46:00,202.17,202.17,202.01,202.08,469204.0
1547,2015-01-07 14:47:00,202.07,202.1,202.0,202.07,194986.0
1548,2015-01-07 14:48:00,202.07,202.19,202.06,202.19,287969.0
1549,2015-01-07 14:49:00,202.18,202.19,202.1,202.14,388083.0
1550,2015-01-07 14:50:00,202.15,202.25,202.145,202.1999,299730.0
1551,2015-01-07 14:51:00,202.19,202.205,202.09,202.12,262316.0
1552,2015-01-07 14:52:00,202.12,202.17,202.06,202.08,249784.0
1553,2015-01-07 14:53:00,202.07,202.2,202.05,202.195,233159.0
1554,2015-01-07 14:54:00,202.2,202.21,202.06,202.15,444461.0
1555,2015-01-07 14:55:00,202.14,202.18,202.1,202.15,584195.0
1556,2015-01-07 14:56:00,202.14,202.18,202.14,202.175,467271.0
1557,2015-01-07 14:57:00,202.17,202.28,202.17,202.24,717212.0
1558,2015-01-07 14:58:00,202.24,202.28,202.16,202.27,989558.0
1559,2015-01-07 14:59:00,202.27,202.34,202.11,202.34,2260117.0
1560,2015-01-08 08:30:00,204.0,204.09,203.99,204.03,1313916.0
1561,2015-01-08 08:31:00,204.031,204.17,204.02,204.145,686032.0
1562,2015-01-08 08:32:00,204.1454,204.15,204.05,204.06,582753.0
1563,2015-01-08 08:33:00,204.06,204.2,204.0598,204.2,668448.0
1564,2015-01-08 08:34:00,204.195,204.26,204.18,204.26,529953.0
1565,2015-01-08 08:35:00,204.26,204.32,204.09,204.16,556381.0
1566,2015-01-08 08:36:00,204.16,204.27,204.15,204.26,512497.0
1567,2015-01-08 08:37:00,204.26,204.36,204.24,204.35,726569.0
1568,2015-01-08 08:38:00,204.36,204.39,204.31,204.34,499780.0
1569,2015-01-08 08:39:00,204.33,204.42,204.3,204.37,755538.0
1570,2015-01-08 08:40:00,204.37,204.55,204.37,204.53,499610.0
1571,2015-01-08 08:41:00,204.52,204.62,204.52,204.57,714547.0
1572,2015-01-08 08:42:00,204.57,204.6,204.5,204.55,417978.0
1573,2015-01-08 08:43:00,204.55,204.61,204.47,204.561,668781.0
1574,2015-01-08 08:44:00,204.57,204.67,204.57,204.6,516704.0
1575,2015-01-08 08:45:00,204.6,204.65,204.53,204.54,459234.0
1576,2015-01-08 08:46:00,204.53,204.67,204.53,204.66,332063.0
1577,2015-01-08 08:47:00,204.65,204.74,204.61,204.64,605458.0
1578,2015-01-08 08:48:00,204.64,204.69,204.59,204.6599,399695.0
1579,2015-01-08 08:49:00,204.66,204.66,204.59,204.65,457878.0
1580,2015-01-08 08:50:00,204.63,204.7,204.63,204.685,282340.0
1581,2015-01-08 08:51:00,204.69,204.72,204.63,204.64,546076.0
1582,2015-01-08 08:52:00,204.64,204.69,204.58,204.67,452026.0
1583,2015-01-08 08:53:00,204.66,204.68,204.6201,204.66,219833.0
1584,2015-01-08 08:54:00,204.65,204.73,204.65,204.73,619215.0
1585,2015-01-08 08:55:00,204.73,204.74,204.63,204.66,649406.0
1586,2015-01-08 08:56:00,204.67,204.69,204.6,204.67,420148.0
1587,2015-01-08 08:57:00,204.6735,204.74,204.63,204.67,405710.0
1588,2015-01-08 08:58:00,204.67,204.76,204.65,204.75,262256.0
1589,2015-01-08 08:59:00,204.76,204.82,204.7,204.81,468691.0
1590,2015-01-08 09:00:00,204.805,204.89,204.8,204.871,886867.0
1591,2015-01-08 09:01:00,204.87,204.95,204.87,204.9,654320.0
1592,2015-01-08 09:02:00,204.9,204.99,204.9,204.98,491696.0
1593,2015-01-08 09:03:00,204.99,205.02,204.89,204.91,491072.0
1594,2015-01-08 09:04:00,204.92,204.95,204.86,204.8701,315081.0
1595,2015-01-08 09:05:00,204.87,204.98,204.86,204.92,389959.0
1596,2015-01-08 09:06:00,204.92,205.02,204.92,204.925,582836.0
1597,2015-01-08 09:07:00,204.925,205.0,204.84,204.87,350783.0
1598,2015-01-08 09:08:00,204.87,204.97,204.86,204.96,215919.0
1599,2015-01-08 09:09:00,204.95,205.09,204.95,205.07,487307.0
1600,2015-01-08 09:10:00,205.08,205.08,205.0,205.03,455197.0
1601,2015-01-08 09:11:00,205.04,205.1,205.005,205.08,697009.0
1602,2015-01-08 09:12:00,205.09,205.15,205.05,205.07,462601.0
1603,2015-01-08 09:13:00,205.07,205.14,205.06,205.09,233055.0
1604,2015-01-08 09:14:00,205.1,205.21,205.09,205.2,347291.0
1605,2015-01-08 09:15:00,205.2,205.25,205.16,205.19,367379.0
1606,2015-01-08 09:16:00,205.19,205.19,205.1,205.12,442956.0
1607,2015-01-08 09:17:00,205.13,205.17,205.12,205.13,165052.0
1608,2015-01-08 09:18:00,205.13,205.14,205.07,205.1,381196.0
1609,2015-01-08 09:19:00,205.11,205.12,205.06,205.1,166734.0
1610,2015-01-08 09:20:00,205.11,205.16,205.06,205.09,296726.0
1611,2015-01-08 09:21:00,205.09,205.15,205.06,205.13,314998.0
1612,2015-01-08 09:22:00,205.1299,205.135,205.01,205.02,352091.0
1613,2015-01-08 09:23:00,205.02,205.07,205.0,205.06,232749.0
1614,2015-01-08 09:24:00,205.06,205.1,205.04,205.085,193939.0
1615,2015-01-08 09:25:00,205.085,205.165,205.08,205.165,298591.0
1616,2015-01-08 09:26:00,205.17,205.17,205.12,205.13,268916.0
1617,2015-01-08 09:27:00,205.135,205.14,205.07,205.07,150695.0
1618,2015-01-08 09:28:00,205.07,205.11,205.04,205.05,198798.0
1619,2015-01-08 09:29:00,205.05,205.1,205.03,205.05,239243.0
1620,2015-01-08 09:30:00,205.04,205.16,205.04,205.1101,474679.0
1621,2015-01-08 09:31:00,205.11,205.13,205.05,205.06,272858.0
1622,2015-01-08 09:32:00,205.06,205.085,205.02,205.04,166122.0
1623,2015-01-08 09:33:00,205.05,205.05,205.03,205.05,74903.0
1624,2015-01-08 09:34:00,205.04,205.11,205.03,205.09,302447.0
1625,2015-01-08 09:35:00,205.09,205.0999,205.02,205.06,170461.0
1626,2015-01-08 09:36:00,205.065,205.085,205.02,205.02,114606.0
1627,2015-01-08 09:37:00,205.03,205.03,204.97,205.0165,286634.0
1628,2015-01-08 09:38:00,205.015,205.15,205.01,205.14,201896.0
1629,2015-01-08 09:39:00,205.14,205.16,205.07,205.095,198653.0
1630,2015-01-08 09:40:00,205.099,205.12,205.045,205.08,236500.0
1631,2015-01-08 09:41:00,205.0767,205.1,205.07,205.1,131649.0
1632,2015-01-08 09:42:00,205.09,205.14,205.05,205.06,126075.0
1633,2015-01-08 09:43:00,205.055,205.14,205.05,205.13,125116.0
1634,2015-01-08 09:44:00,205.13,205.24,205.13,205.22,726092.0
1635,2015-01-08 09:45:00,205.22,205.37,205.22,205.35,757849.0
1636,2015-01-08 09:46:00,205.34,205.4,205.32,205.39,508129.0
1637,2015-01-08 09:47:00,205.39,205.44,205.26,205.27,557285.0
1638,2015-01-08 09:48:00,205.26,205.3,205.23,205.29,215967.0
1639,2015-01-08 09:49:00,205.3,205.33,205.27,205.2845,176578.0
1640,2015-01-08 09:50:00,205.28,205.31,205.18,205.181,380348.0
1641,2015-01-08 09:51:00,205.19,205.25,205.17,205.21,233820.0
1642,2015-01-08 09:52:00,205.21,205.245,205.15,205.24,151232.0
1643,2015-01-08 09:53:00,205.245,205.25,205.15,205.2,240577.0
1644,2015-01-08 09:54:00,205.205,205.28,205.18,205.255,125439.0
1645,2015-01-08 09:55:00,205.25,205.355,205.23,205.34,410355.0
1646,2015-01-08 09:56:00,205.34,205.36,205.29,205.3,181662.0
1647,2015-01-08 09:57:00,205.31,205.34,205.28,205.29,193247.0
1648,2015-01-08 09:58:00,205.3,205.49,205.29,205.46,325452.0
1649,2015-01-08 09:59:00,205.49,205.49,205.41,205.49,259232.0
1650,2015-01-08 10:00:00,205.49,205.66,205.465,205.64,976279.0
1651,2015-01-08 10:01:00,205.64,205.7,205.63,205.68,482402.0
1652,2015-01-08 10:02:00,205.68,205.69,205.62,205.63,547414.0
1653,2015-01-08 10:03:00,205.63,205.67,205.61,205.635,514527.0
1654,2015-01-08 10:04:00,205.635,205.67,205.59,205.67,407611.0
1655,2015-01-08 10:05:00,205.67,205.79,205.66,205.71,441798.0
1656,2015-01-08 10:06:00,205.71,205.79,205.69,205.76,344332.0
1657,2015-01-08 10:07:00,205.765,205.81,205.73,205.77,475299.0
1658,2015-01-08 10:08:00,205.76,205.78,205.69,205.7,236950.0
1659,2015-01-08 10:09:00,205.7,205.72,205.64,205.6607,293197.0
1660,2015-01-08 10:10:00,205.67,205.7,205.64,205.64,318306.0
1661,2015-01-08 10:11:00,205.65,205.69,205.615,205.66,232876.0
1662,2015-01-08 10:12:00,205.665,205.67,205.58,205.61,262410.0
1663,2015-01-08 10:13:00,205.61,205.68,205.6,205.665,302655.0
1664,2015-01-08 10:14:00,205.67,205.67,205.62,205.64,171607.0
1665,2015-01-08 10:15:00,205.64,205.715,205.63,205.68,191615.0
1666,2015-01-08 10:16:00,205.68,205.68,205.59,205.61,210244.0
1667,2015-01-08 10:17:00,205.61,205.68,205.6,205.6701,178279.0
1668,2015-01-08 10:18:00,205.675,205.74,205.65,205.68,187100.0
1669,2015-01-08 10:19:00,205.68,205.74,205.65,205.736,97669.0
1670,2015-01-08 10:20:00,205.73,205.78,205.7,205.76,195004.0
1671,2015-01-08 10:21:00,205.755,205.76,205.71,205.73,99628.0
1672,2015-01-08 10:22:00,205.73,205.755,205.66,205.66,216589.0
1673,2015-01-08 10:23:00,205.67,205.71,205.65,205.6737,139197.0
1674,2015-01-08 10:24:00,205.67,205.67,205.59,205.59,238701.0
1675,2015-01-08 10:25:00,205.595,205.6,205.56,205.57,316117.0
1676,2015-01-08 10:26:00,205.58,205.59,205.51,205.5168,436025.0
1677,2015-01-08 10:27:00,205.52,205.55,205.485,205.51,362703.0
1678,2015-01-08 10:28:00,205.505,205.55,205.485,205.5,274554.0
1679,2015-01-08 10:29:00,205.51,205.52,205.46,205.51,326616.0
1680,2015-01-08 10:30:00,205.505,205.57,205.5,205.55,363542.0
1681,2015-01-08 10:31:00,205.55,205.58,205.53,205.57,217364.0
1682,2015-01-08 10:32:00,205.56,205.58,205.53,205.556,80690.0
1683,2015-01-08 10:33:00,205.55,205.58,205.53,205.58,200791.0
1684,2015-01-08 10:34:00,205.57,205.58,205.53,205.55,163026.0
1685,2015-01-08 10:35:00,205.5537,205.5537,205.45,205.48,466279.0
1686,2015-01-08 10:36:00,205.49,205.5,205.47,205.49,183383.0
1687,2015-01-08 10:37:00,205.49,205.515,205.47,205.5,148466.0
1688,2015-01-08 10:38:00,205.5,205.5,205.44,205.47,263623.0
1689,2015-01-08 10:39:00,205.48,205.58,205.47,205.57,171917.0
1690,2015-01-08 10:40:00,205.57,205.59,205.505,205.514,220043.0
1691,2015-01-08 10:41:00,205.52,205.52,205.445,205.46,179403.0
1692,2015-01-08 10:42:00,205.455,205.51,205.45,205.45,309906.0
1693,2015-01-08 10:43:00,205.45,205.49,205.43,205.47,264882.0
1694,2015-01-08 10:44:00,205.475,205.53,205.47,205.5,130328.0
1695,2015-01-08 10:45:00,205.51,205.56,205.5,205.54,135102.0
1696,2015-01-08 10:46:00,205.55,205.55,205.495,205.505,180234.0
1697,2015-01-08 10:47:00,205.515,205.6,205.515,205.6,340553.0
1698,2015-01-08 10:48:00,205.6,205.68,205.575,205.68,331506.0
1699,2015-01-08 10:49:00,205.68,205.68,205.6,205.6,143512.0
1700,2015-01-08 10:50:00,205.6,205.61,205.555,205.565,123894.0
1701,2015-01-08 10:51:00,205.565,205.585,205.55,205.585,106555.0
1702,2015-01-08 10:52:00,205.58,205.5901,205.56,205.59,102963.0
1703,2015-01-08 10:53:00,205.59,205.605,205.55,205.55,92267.0
1704,2015-01-08 10:54:00,205.5599,205.6,205.53,205.6,233892.0
1705,2015-01-08 10:55:00,205.6,205.615,205.54,205.55,163362.0
1706,2015-01-08 10:56:00,205.55,205.59,205.54,205.589,91280.0
1707,2015-01-08 10:57:00,205.585,205.62,205.585,205.62,58987.0
1708,2015-01-08 10:58:00,205.6199,205.64,205.575,205.62,133048.0
1709,2015-01-08 10:59:00,205.62,205.62,205.58,205.62,66752.0
1710,2015-01-08 11:00:00,205.63,205.64,205.6,205.6,95953.0
1711,2015-01-08 11:01:00,205.6,205.62,205.58,205.599,84304.0
1712,2015-01-08 11:02:00,205.59,205.62,205.57,205.615,67937.0
1713,2015-01-08 11:03:00,205.61,205.61,205.545,205.545,100154.0
1714,2015-01-08 11:04:00,205.54,205.6,205.54,205.55,150203.0
1715,2015-01-08 11:05:00,205.555,205.57,205.5,205.53,187617.0
1716,2015-01-08 11:06:00,205.53,205.575,205.53,205.555,65583.0
1717,2015-01-08 11:07:00,205.56,205.56,205.49,205.51,117212.0
1718,2015-01-08 11:08:00,205.51,205.55,205.46,205.46,96399.0
1719,2015-01-08 11:09:00,205.46,205.48,205.44,205.46,114706.0
1720,2015-01-08 11:10:00,205.46,205.475,205.43,205.43,180593.0
1721,2015-01-08 11:11:00,205.44,205.46,205.33,205.37,255372.0
1722,2015-01-08 11:12:00,205.37,205.37,205.26,205.28,402527.0
1723,2015-01-08 11:13:00,205.28,205.295,205.22,205.23,236663.0
1724,2015-01-08 11:14:00,205.23,205.31,205.23,205.27,303932.0
1725,2015-01-08 11:15:00,205.265,205.3199,205.26,205.3199,112020.0
1726,2015-01-08 11:16:00,205.32,205.33,205.265,205.27,104732.0
1727,2015-01-08 11:17:00,205.27,205.3,205.27,205.28,92902.0
1728,2015-01-08 11:18:00,205.276,205.32,205.276,205.32,86790.0
1729,2015-01-08 11:19:00,205.31,205.35,205.3,205.34,138499.0
1730,2015-01-08 11:20:00,205.34,205.35,205.28,205.33,182187.0
1731,2015-01-08 11:21:00,205.325,205.325,205.26,205.26,159544.0
1732,2015-01-08 11:22:00,205.25,205.28,205.24,205.26,104795.0
1733,2015-01-08 11:23:00,205.26,205.26,205.21,205.23,83017.0
1734,2015-01-08 11:24:00,205.22,205.3,205.22,205.265,109164.0
1735,2015-01-08 11:25:00,205.265,205.3,205.2501,205.27,105348.0
1736,2015-01-08 11:26:00,205.26,205.35,205.26,205.32,239131.0
1737,2015-01-08 11:27:00,205.32,205.34,205.3,205.315,90834.0
1738,2015-01-08 11:28:00,205.319,205.45,205.31,205.415,229581.0
1739,2015-01-08 11:29:00,205.42,205.445,205.41,205.44,152516.0
1740,2015-01-08 11:30:00,205.45,205.53,205.44,205.49,323302.0
1741,2015-01-08 11:31:00,205.4865,205.523,205.4535,205.48,118975.0
1742,2015-01-08 11:32:00,205.48,205.53,205.463,205.53,89028.0
1743,2015-01-08 11:33:00,205.529,205.529,205.45,205.45,92511.0
1744,2015-01-08 11:34:00,205.46,205.48,205.43,205.48,72710.0
1745,2015-01-08 11:35:00,205.47,205.5,205.46,205.475,105356.0
1746,2015-01-08 11:36:00,205.48,205.52,205.47,205.52,79801.0
1747,2015-01-08 11:37:00,205.52,205.53,205.5,205.5,45808.0
1748,2015-01-08 11:38:00,205.5049,205.53,205.46,205.4701,136157.0
1749,2015-01-08 11:39:00,205.48,205.53,205.47,205.49,162111.0
1750,2015-01-08 11:40:00,205.495,205.51,205.49,205.51,138769.0
1751,2015-01-08 11:41:00,205.51,205.58,205.51,205.57,180188.0
1752,2015-01-08 11:42:00,205.565,205.63,205.555,205.61,164340.0
1753,2015-01-08 11:43:00,205.62,205.67,205.61,205.62,204166.0
1754,2015-01-08 11:44:00,205.62,205.63,205.58,205.62,143312.0
1755,2015-01-08 11:45:00,205.611,205.62,205.54,205.55,108554.0
1756,2015-01-08 11:46:00,205.55,205.58,205.53,205.57,87350.0
1757,2015-01-08 11:47:00,205.575,205.63,205.57,205.62,77281.0
1758,2015-01-08 11:48:00,205.62,205.62,205.55,205.555,44907.0
1759,2015-01-08 11:49:00,205.56,205.6,205.555,205.5999,56605.0
1760,2015-01-08 11:50:00,205.6,205.64,205.59,205.61,103447.0
1761,2015-01-08 11:51:00,205.61,205.65,205.605,205.64,63036.0
1762,2015-01-08 11:52:00,205.64,205.64,205.59,205.63,40294.0
1763,2015-01-08 11:53:00,205.63,205.63,205.58,205.59,74302.0
1764,2015-01-08 11:54:00,205.595,205.6,205.57,205.59,72109.0
1765,2015-01-08 11:55:00,205.6,205.6,205.57,205.5999,86727.0
1766,2015-01-08 11:56:00,205.6,205.62,205.57,205.609,41398.0
1767,2015-01-08 11:57:00,205.61,205.62,205.55,205.55,89771.0
1768,2015-01-08 11:58:00,205.56,205.65,205.56,205.65,126210.0
1769,2015-01-08 11:59:00,205.65,205.72,205.63,205.66,164511.0
1770,2015-01-08 12:00:00,205.66,205.67,205.56,205.6,298611.0
1771,2015-01-08 12:01:00,205.6,205.74,205.6,205.69,451372.0
1772,2015-01-08 12:02:00,205.69,205.72,205.67,205.69,84092.0
1773,2015-01-08 12:03:00,205.69,205.69,205.63,205.65,106330.0
1774,2015-01-08 12:04:00,205.65,205.65,205.61,205.63,51072.0
1775,2015-01-08 12:05:00,205.62,205.7,205.62,205.67,93318.0
1776,2015-01-08 12:06:00,205.663,205.685,205.64,205.65,53777.0
1777,2015-01-08 12:07:00,205.64,205.76,205.64,205.76,149620.0
1778,2015-01-08 12:08:00,205.76,205.92,205.745,205.85,966310.0
1779,2015-01-08 12:09:00,205.855,205.91,205.84,205.89,225678.0
1780,2015-01-08 12:10:00,205.9,205.91,205.84,205.9,321927.0
1781,2015-01-08 12:11:00,205.905,205.92,205.87,205.88,136226.0
1782,2015-01-08 12:12:00,205.88,205.88,205.82,205.87,81948.0
1783,2015-01-08 12:13:00,205.87,205.93,205.85,205.88,219715.0
1784,2015-01-08 12:14:00,205.86,205.87,205.79,205.801,265409.0
1785,2015-01-08 12:15:00,205.805,205.85,205.8,205.829,157995.0
1786,2015-01-08 12:16:00,205.83,205.875,205.83,205.86,102434.0
1787,2015-01-08 12:17:00,205.86,205.87,205.8,205.8,97699.0
1788,2015-01-08 12:18:00,205.8,205.8473,205.8,205.81,95363.0
1789,2015-01-08 12:19:00,205.81,205.83,205.78,205.82,200507.0
1790,2015-01-08 12:20:00,205.815,205.82,205.76,205.79,276384.0
1791,2015-01-08 12:21:00,205.79,205.84,205.788,205.83,192867.0
1792,2015-01-08 12:22:00,205.83,205.83,205.76,205.77,349870.0
1793,2015-01-08 12:23:00,205.76,205.86,205.76,205.83,354392.0
1794,2015-01-08 12:24:00,205.83,205.86,205.825,205.86,37199.0
1795,2015-01-08 12:25:00,205.86,205.91,205.85,205.88,222117.0
1796,2015-01-08 12:26:00,205.88,205.95,205.87,205.875,283095.0
1797,2015-01-08 12:27:00,205.88,205.88,205.81,205.85,111140.0
1798,2015-01-08 12:28:00,205.85,205.86,205.84,205.85,54564.0
1799,2015-01-08 12:29:00,205.8467,205.89,205.84,205.845,97857.0
1800,2015-01-08 12:30:00,205.85,205.87,205.82,205.82,90566.0
1801,2015-01-08 12:31:00,205.83,205.89,205.82,205.87,81329.0
1802,2015-01-08 12:32:00,205.8701,205.92,205.865,205.9,89842.0
1803,2015-01-08 12:33:00,205.91,205.92,205.8429,205.855,100595.0
1804,2015-01-08 12:34:00,205.855,205.86,205.81,205.815,71566.0
