,open,high,low,close,volume,ticker,close_1,true_close_1,buy_profit,sell_profit
2021-05-19 17:48:00,124.12999725341797,124.20999908447266,124.12000274658203,124.20600128173828,81507.0,AAPL,124.22874,124.193603515625,0.0,-0.022735595703125
2021-05-19 17:49:00,124.20989990234375,124.20989990234375,124.1530990600586,124.193603515625,66611.0,AAPL,124.24757,124.24500274658205,0.05396270751953125,0.0
2021-05-19 17:52:00,124.19499969482422,124.25990295410156,124.1947021484375,124.25499725341797,65078.0,AAPL,124.27488,124.30999755859375,0.0198822021484375,0.0
2021-05-19 17:53:00,124.26000213623047,124.3499984741211,124.26000213623047,124.30999755859375,105224.0,AAPL,124.334236,124.34500122070312,0.02423858642578125,0.0
2021-05-19 17:54:00,124.30000305175781,124.35980224609375,124.2699966430664,124.34500122070312,88099.0,AAPL,124.375404,124.34999847412111,0.03040313720703125,0.0
2021-05-19 18:01:00,124.27999877929688,124.4000015258789,124.22000122070312,124.34500122070312,159108.0,AAPL,124.369095,124.47010040283205,0.0240936279296875,0.0
2021-05-19 18:03:00,124.45999908447266,124.48999786376953,124.42990112304688,124.44000244140625,150823.0,AAPL,124.516304,123.9300003051758,0.0,-0.07630157470703125
2021-05-19 18:04:00,124.44000244140625,124.45989990234375,123.91999816894531,123.93000030517578,511522.0,AAPL,124.28695,123.68199920654295,0.0,-0.3569488525390625
2021-05-19 18:06:00,123.69000244140625,123.80999755859375,123.61000061035156,123.73999786376953,359368.0,AAPL,123.79957,123.58999633789062,0.0,-0.0595703125
2021-05-19 18:07:00,123.73989868164062,123.73989868164062,123.58999633789062,123.58999633789062,0.0,AAPL,123.78927,123.61000061035156,0.19927215576171875,0.0
2021-05-19 18:08:00,123.58000183105469,123.62789916992188,123.5,123.61000061035156,198274.0,AAPL,123.81223,123.73999786376955,0.20223236083984375,0.0
2021-05-19 18:09:00,123.62999725341797,123.75060272216797,123.61799621582031,123.73999786376953,212287.0,AAPL,123.914856,123.74500274658202,0.17485809326171875,0.0
2021-05-19 18:11:00,123.73999786376953,123.76000213623047,123.62000274658203,123.66999816894531,208704.0,AAPL,123.89603,123.69000244140626,0.2260284423828125,0.0
2021-05-19 18:12:00,123.66000366210938,123.73999786376953,123.62000274658203,123.69000244140625,137299.0,AAPL,123.819374,123.81999969482422,0.12937164306640625,0.0
2021-05-19 18:15:00,123.7750015258789,123.7750015258789,123.54000091552734,123.61000061035156,341055.0,AAPL,123.82306,123.72499847412108,0.2130584716796875,0.0
2021-05-19 18:17:00,123.7300033569336,123.87000274658203,123.70999908447266,123.86000061035156,188203.0,AAPL,123.86753,123.87000274658203,0.00753021240234375,0.0
